review_id,governorate,service,rating,has_rating,review_text,review_text_norm,review_type,review_date_approx,sentiment,sentiment_score
9bcd6864093bfc46,المنوفية,مكتب السجل المدني,4.0,True,اكثر تطورا من ذى قبل، به كم هائل من الخدمات، وبه فيش الكترونى بدون حبر، لكنه يحتاج لمزيد من التطوير، ومشكلة الزحام بحاجة لحل عاجل، والموظفين بحاجة لدورة فى كيفية التعامل مع الجمهور.,اكثر تطورا من ذي قبل، به كم هائل من الخدمات، وبه فيش الكتروني بدون حبر، لكنه يحتاج لمزيد من التطوير، ومشكلة الزحام بحاجة لحل عاجل، والموظفين بحاجة لدورة في كيفية التعامل مع الجمهور.,both,2023-07-01,positive,0.596
7f732a41bab74a3c,المنوفية,مكتب السجل المدني,3.0,True,كل الشكر والتقدير والاحترام للمحترم الخلوق الخدوم ابن قرية شنوان الأستاذ أشرف بطيقه اللي بيساعد كل الناس ويقوم بأداء وظيفته علي اكمل وجه,كل الشكر والتقدير والاحترام للمحترم الخلوق الخدوم ابن قرية شنوان الاستاذ اشرف بطيقه اللي بيساعد كل الناس ويقوم باداء وظيفته علي اكمل وجه,both,2025-06-30,positive,0.994
3e0e0ae636f38aee,المنوفية,مكتب السجل المدني,5.0,True,كل المصالح الحكومية عشوائية وطبعا السجل المدني زيهم واي حد عنده معرفه اموره تمام وبأقل التكاليف والي ميعرفشي حد يطلع عينه ويدفع والموظفين لا يفيدك ولا يكلمك باحترام ومعامله سيئه لكن الحق يقال فيه تطوير شويه ومكيف يعني تدخل تتكيف وتخرج متكيف,كل المصالح الحكومية عشوائية وطبعا السجل المدني زيهم واي حد عنده معرفه اموره تمام وباقل التكاليف والي ميعرفشي حد يطلع عينه ويدفع والموظفين لا يفيدك ولا يكلمك باحترام ومعامله سيئه لكن الحق يقال فيه تطوير شويه ومكيف يعني تدخل تتكيف وتخرج متكيف,both,2022-07-01,negative,0.936
c02ebb686b12bb6d,المنوفية,مكتب السجل المدني,,False,في موظفين كتير غير محترمين ف التعامل من الاثاث مقابل خدمة غالية جدا,في موظفين كتير غير محترمين ف التعامل من الاثاث مقابل خدمة غالية جدا,complaint,2025-06-30,negative,0.97
6a3f4e1f16000bd8,المنوفية,مكتب السجل المدني,,False,معامله سيئه جدا للاسف ومفيش احترام جوه اللى عايز يتهان بجد يدخل هنا,معامله سيئه جدا للاسف ومفيش احترام جوه اللي عايز يتهان بجد يدخل هنا,complaint,2023-07-01,negative,0.986
81efe161c18f5c12,المنوفية,مكتب السجل المدني,5.0,True,الخدمة بشكل عام اتحسنت كتير عن الاول لكن بعض الأمور الموظفين بيعقدوها وطبعا لازم تشغل دماغك عشان امورك تمشي أظن مفهوم تشغل دماغك 😃 …,الخدمة بشكل عام اتحسنت كتير عن الاول لكن بعض الامور الموظفين بيعقدوها وطبعا لازم تشغل دماغك عشان امورك تمشي اظن مفهوم تشغل دماغك 😃 …,both,2022-07-01,positive,0.438
351a537e6ad7486a,المنوفية,مكتب السجل المدني,,False,للأسف في موظفين للأسف تعاملهم سيء جدا وفي موظفين فيه يتقو الله في عملهم وبيراعو ربنا وبيراعو ان الناس مخنوقه,للاسف في موظفين للاسف تعاملهم سيء جدا وفي موظفين فيه يتقو الله في عملهم وبيراعو ربنا وبيراعو ان الناس مخنوقه,complaint,2025-06-30,negative,0.987
408ba29c8ba33444,المنوفية,مكتب السجل المدني,4.0,True,دائما زحمة لكن يوم السبت بيكون اقل زحاما يعني اللي عايز يخلص بسرعه يروح السبت وربنا ييسرها للجميع,دائما زحمة لكن يوم السبت بيكون اقل زحاما يعني اللي عايز يخلص بسرعه يروح السبت وربنا ييسرها للجميع,both,2023-07-01,positive,0.56
4ffec411c9875f18,المنوفية,مكتب السجل المدني,4.0,True,جوده الخدمه اتحسنت كتير والموظفين متعاونين اكتر وكمان الخدمات بقت سريعه وغير روتينيه,جوده الخدمه اتحسنت كتير والموظفين متعاونين اكتر وكمان الخدمات بقت سريعه وغير روتينيه,both,2022-07-01,positive,0.958
2a4ea8542f916ed9,المنوفية,مكتب السجل المدني,5.0,True,تم تطوير المكان بما يلائم تقديم خدمه مميزه المواطن,تم تطوير المكان بما يلائم تقديم خدمه مميزه المواطن,both,2021-07-01,positive,0.712
33a9d44349f3b044,المنوفية,مكتب السجل المدني,4.0,True,كويس جدا والعمل كان سريع,كويس جدا والعمل كان سريع,both,2025-06-30,positive,0.942
67df8ac7767bb4cb,المنوفية,مكتب السجل المدني,4.0,True,متوسط في سرعة الخدمات المقدمة ولكنة اصبح رائع ومنظم قليلا بعد التجديدات,متوسط في سرعة الخدمات المقدمة ولكنة اصبح رائع ومنظم قليلا بعد التجديدات,both,2021-07-01,neutral,0.448
04c6072870bdf318,المنوفية,مكتب السجل المدني,5.0,True,بصراحه معامله كويسه والظابط المسئول فى قمه من الاحترام والأخلاق,بصراحه معامله كويسه والظابط المسئول في قمه من الاحترام والاخلاق,both,2022-07-01,positive,0.972
9b37627c95d9aa12,المنوفية,مكتب السجل المدني,4.0,True,احسن من الاول بس الموظفين اغللبتهم مش مؤهلين للتعامل مع المواطنين,احسن من الاول بس الموظفين اغللبتهم مش مؤهلين للتعامل مع المواطنين,both,2024-06-30,negative,0.962
40b1d088d3141380,المنوفية,مكتب السجل المدني,3.0,True,تم تجديد السجل كمبنى وكذلك تم تطوير الكترونيا,تم تجديد السجل كمبني وكذلك تم تطوير الكترونيا,both,2025-06-30,neutral,0.966
8047f4aa5e5b6210,المنوفية,مكتب السجل المدني,3.0,True,الشبابيك الخارجية للتعامل مع المواطنين بدون تاندا للحمايه من الشمس وكذا الأمطار فى الشتاء أما من ناحية النظام فإنه يوجد نظام,الشبابيك الخارجية للتعامل مع المواطنين بدون تاندا للحمايه من الشمس وكذا الامطار في الشتاء اما من ناحية النظام فانه يوجد نظام,both,2022-07-01,neutral,0.973
ab02475d28503bee,المنوفية,مكتب السجل المدني,,False,اسوأ سجل كدني في العالم وعدم الإلتزام هو السائد و الاولويه للواسطه,اسوا سجل كدني في العالم وعدم الالتزام هو السائد و الاولويه للواسطه,complaint,2025-06-30,negative,0.995
441774fdcde53ab8,المنوفية,مكتب السجل المدني,4.0,True,جيد في المعاملات لكن هناك وقت كثير في استلام اوراقك,جيد في المعاملات لكن هناك وقت كثير في استلام اوراقك,both,2024-06-30,neutral,0.762
4dbb3b0bf71ed34b,المنوفية,مكتب السجل المدني,5.0,True,ممتاز جدا جدا جدا جدا وعلى مايرام مع سرعه فى الاداء وجميع العاملين به على كفاءه عاليه ودقه فى الاداء واحترام الآخرين,ممتاز جدا جدا جدا جدا وعلي مايرام مع سرعه في الاداء وجميع العاملين به علي كفاءه عاليه ودقه في الاداء واحترام الاخرين,both,2021-07-01,positive,0.989
fb9a777bac8d7ee1,المنوفية,مكتب السجل المدني,3.0,True,اكثر تطورا من ذى قبل ولكن احترام المواطنين غير موجود من قبل الموظفين غير أن أماكن انتظار المواطنين غير جيدة وليس بها اهتمام,اكثر تطورا من ذي قبل ولكن احترام المواطنين غير موجود من قبل الموظفين غير ان اماكن انتظار المواطنين غير جيدة وليس بها اهتمام,both,2022-07-01,negative,0.667
473c21404622d096,المنوفية,مكتب السجل المدني,3.0,True,اول مرة اروح بعد التجديد بصراحة المكان تغير تماما والمعاملة رائعة سواء من أفراد الأمن أو الموظفين.,اول مرة اروح بعد التجديد بصراحة المكان تغير تماما والمعاملة رائعة سواء من افراد الامن او الموظفين.,both,2022-07-01,positive,0.978
49f932a66119594a,المنوفية,مكتب السجل المدني,,False,بصراحه معامله آخر بهدلة وفعلا ماشيه بالمعارف لو تعرف حد يخلص كل الاوراق في دقايق لكن لو متعرفش تدوخ واقف علي كل شباك وتدفع لا كده لا امورك واوراقك تقف حاجه فعلا صعبه انا كرهت اخلص اي حاجه منه ..,بصراحه معامله اخر بهدلة وفعلا ماشيه بالمعارف لو تعرف حد يخلص كل الاوراق في دقايق لكن لو متعرفش تدوخ واقف علي كل شباك وتدفع لا كده لا امورك واوراقك تقف حاجه فعلا صعبه انا كرهت اخلص اي حاجه منه ..,complaint,2022-07-01,negative,0.982
2083f5c5709f0198,المنوفية,مكتب السجل المدني,,False,تجربه سيئه سيئة سيئه ومعامله الموظفين فوق السيئه مع عدم ارتدائهم للماسك الا انهم بيرفضوا دخول المواطنين بدون ماسك :-X,تجربه سيئه سيئة سيئه ومعامله الموظفين فوق السيئه مع عدم ارتدائهم للماسك الا انهم بيرفضوا دخول المواطنين بدون ماسك :-X,complaint,2021-07-01,negative,0.996
b41592784d41a9dc,المنوفية,مكتب السجل المدني,5.0,True,تنظيم وإدارة وتعامل راقى,تنظيم وادارة وتعامل راقي,both,2022-07-01,positive,0.905
c99a3dc007b62223,المنوفية,مكتب السجل المدني,,False,مثال سئ في سوء التنظيم والادارة والمعاملة اكبر دليل على ان الدولة المصرية في اخر ركب التطور والحضارة,مثال سئ في سوء التنظيم والادارة والمعاملة اكبر دليل علي ان الدولة المصرية في اخر ركب التطور والحضارة,complaint,2022-07-01,negative,0.989
3d62101aa9f9005d,المنوفية,مكتب السجل المدني,5.0,True,مكان أفضل من رائع تحياتي للتطوير وتحياتي لوزارة الداخلية على هذا المجهود الضخم العظيم 💓💓 …,مكان افضل من رائع تحياتي للتطوير وتحياتي لوزارة الداخلية علي هذا المجهود الضخم العظيم 💓💓 …,both,2021-07-01,positive,0.996
277b9898ca40e76d,المنوفية,مكتب السجل المدني,5.0,True,تجربة رائعة,تجربة رائعة,both,2025-06-30,positive,0.946
73be04547d21e00d,المنوفية,مكتب السجل المدني,5.0,True,ماشاء الله لا قوة إلا بالله خدمه ممتازه تقدم لكل الجمهور,ماشاء الله لا قوة الا بالله خدمه ممتازه تقدم لكل الجمهور,both,2021-07-01,positive,0.958
e9bccd5c81f82c2a,المنوفية,مكتب السجل المدني,5.0,True,بنصح كل الناس تعمل كافة الخدمات اونلاين وتروح تستلم افضل مليون مرة من الروتين الورقي وتجنب الزحمة وحرقة الدم والأعصاب من اللي المفروض انهم موجودين عشان يقدموا لينا خدمات,بنصح كل الناس تعمل كافة الخدمات اونلاين وتروح تستلم افضل مليون مرة من الروتين الورقي وتجنب الزحمة وحرقة الدم والاعصاب من اللي المفروض انهم موجودين عشان يقدموا لينا خدمات,both,2021-07-01,positive,0.608
96e7b904bb598da6,المنوفية,مكتب السجل المدني,3.0,True,مصلحه حكوميه,مصلحه حكوميه,both,2024-06-30,neutral,0.743
b72ef5ad28c33e8e,المنوفية,مكتب السجل المدني,5.0,True,ماشاء الله شغل عالى أسأل أن يحفظ مصر واهلها,ماشاء الله شغل عالي اسال ان يحفظ مصر واهلها,both,2023-07-01,positive,0.992
f96d60611f783a75,المنوفية,مكتب السجل المدني,,False,أسوأ من أي سجل مدني فرعي وموظفين لا يراعوا رب العالمين وحسبنا الله ونعم الوكيل,اسوا من اي سجل مدني فرعي وموظفين لا يراعوا رب العالمين وحسبنا الله ونعم الوكيل,complaint,2023-07-01,negative,0.996
d6038e1aa09847dd,المنوفية,مكتب السجل المدني,3.0,True,مكان منظم ولكن الموظفين بعضهم بيتعامل بالروتين الزائد,مكان منظم ولكن الموظفين بعضهم بيتعامل بالروتين الزائد,both,2023-07-01,negative,0.613
0bdfb16b1f924181,المنوفية,مكتب السجل المدني,4.0,True,المكان مطور و جيد و لكن زحمة جدا و مش منظم,المكان مطور و جيد و لكن زحمة جدا و مش منظم,both,2022-07-01,negative,0.663
7c58e31c6bd77fcb,المنوفية,مكتب السجل المدني,2.0,True,مكان ضيق جدا وشديد الازدحام والفترة المسائية خاصة بالطلبات المستعجلة فقط,مكان ضيق جدا وشديد الازدحام والفترة المسائية خاصة بالطلبات المستعجلة فقط,both,2021-07-01,negative,0.719
c83db0270c29d0d1,المنوفية,مكتب السجل المدني,5.0,True,بجد في موظفين علي أكمل وجهي الله يبارك فيهم 👍👍👍👍👍👍 …,بجد في موظفين علي اكمل وجهي الله يبارك فيهم 👍👍👍👍👍👍 …,both,2022-07-01,positive,0.994
593129bb4d9166f1,المنوفية,مكتب السجل المدني,2.0,True,تجربة الواحد بيدعي ربنا كل مرة ما تتكررش 😅 …,تجربة الواحد بيدعي ربنا كل مرة ما تتكررش 😅 …,both,2021-07-01,positive,0.973
f53b25e9730dbfd0,المنوفية,مكتب السجل المدني,5.0,True,سرعة إنجاز الخدمات في ال VIP,سرعة انجاز الخدمات في ال VIP,both,2024-06-30,positive,0.81
930567d9c88c63e3,المنوفية,مكتب السجل المدني,4.0,True,تم تجديده وسرعة استخراج الشهادات,تم تجديده وسرعة استخراج الشهادات,both,2024-06-30,positive,0.964
c797a8da8219a3ce,المنوفية,مكتب السجل المدني,5.0,True,تم تحديث المكان ولكن فيه. زيادة في ثمن الخدمة المقدمة,تم تحديث المكان ولكن فيه. زيادة في ثمن الخدمة المقدمة,both,2022-07-01,negative,0.827
6d93d91f3cb4d0a5,المنوفية,مكتب السجل المدني,3.0,True,مكان عصري بعد التجديد واماكن انتظار بالخارج للتباعد,مكان عصري بعد التجديد واماكن انتظار بالخارج للتباعد,both,2021-07-01,neutral,0.908
dfe7eb2349c48772,المنوفية,مكتب السجل المدني,4.0,True,المكان منظم . والخدمة سريعة,المكان منظم . والخدمة سريعة,both,2023-07-01,positive,0.791
a4ad0d8c3cd6d665,المنوفية,مكتب السجل المدني,4.0,True,التطوير اللى تم فيه جيد,التطوير اللي تم فيه جيد,both,2022-07-01,positive,0.946
072fc13b47bfd126,المنوفية,مكتب السجل المدني,5.0,True,تجربة ايجابية جدا، سرعة فى الخدمة,تجربة ايجابية جدا، سرعة في الخدمة,both,2022-07-01,positive,0.985
469ba96e1f19feb8,المنوفية,مكتب السجل المدني,4.0,True,السجل المدني بشبين الكوم. استخراج جميع الأوراق الثبوتية,السجل المدني بشبين الكوم. استخراج جميع الاوراق الثبوتية,both,2025-06-30,neutral,0.982
4cac07b54145a0b8,المنوفية,مكتب السجل المدني,,False,خلي بالك لو رايح تعمل بطاقة شخصية وههتصور ....يبقي لازم تعرف إنه ملكش حق التصوير داخل السجل هتطلع تتصور برة في عربية الدورية ... لأنك من عامة الشعب .... لكن لو ليك قريب أو معرفة أو أنت حد مهم شوية يبقي هتتصور بكاميرا كانون ديجيتال وكمان داخل السجل و ب ١٥ جنيه بس ... لكن لو انت بقي عايز تتصور بنفس الكاميرا الكانون الديجيتال هتدفع ١٨٠ جنيه ...ده لأنك من عامة الشعب...,خلي بالك لو رايح تعمل بطاقة شخصية وههتصور ....يبقي لازم تعرف انه ملكش حق التصوير داخل السجل هتطلع تتصور برة في عربية الدورية ... لانك من عامة الشعب .... لكن لو ليك قريب او معرفة او انت حد مهم شوية يبقي هتتصور بكاميرا كانون ديجيتال وكمان داخل السجل و ب ١٥ جنيه بس ... لكن لو انت بقي عايز تتصور بنفس الكاميرا الكانون الديجيتال هتدفع ١٨٠ جنيه ...ده لانك من عامة الشعب...,complaint,2023-07-01,neutral,0.917
1fc0e58153d4e845,المنوفية,مكتب السجل المدني,,False,كل حاجة بلفوس معاملة سيئة جدا عدم احترام,كل حاجة بلفوس معاملة سيئة جدا عدم احترام,complaint,2025-11-02,negative,0.993
37205ec12c36692a,المنوفية,مكتب السجل المدني,4.0,True,الخدمة رائعة جدا تعامل بالارقام شخص تلو الاخر بالدور والموظفين متعاونين والمكان مكيف لكن ضيق جدا يحتاج توسعه,الخدمة رائعة جدا تعامل بالارقام شخص تلو الاخر بالدور والموظفين متعاونين والمكان مكيف لكن ضيق جدا يحتاج توسعه,both,2021-07-01,positive,0.7
41029a19c2caaf40,المنوفية,مكتب السجل المدني,5.0,True,مزدحم للغاية فى الفترة الصباحية ..,مزدحم للغاية في الفترة الصباحية ..,both,2021-07-01,negative,0.688
ec70182baa3d349d,المنوفية,مكتب السجل المدني,5.0,True,نص السجل بتاعنا والنص التاني تبعنا,نص السجل بتاعنا والنص التاني تبعنا,both,2022-07-01,neutral,0.783
21b29a8c2f0e2b58,المنوفية,مكتب السجل المدني,5.0,True,اسم ام ابرهيم خالد النشار,اسم ام ابرهيم خالد النشار,both,2018-07-02,neutral,0.705
3a9e72a1cd58cc42,المنوفية,مكتب السجل المدني,5.0,True,أداء ممتاز,اداء ممتاز,both,2021-07-01,positive,0.875
ce2d8b7345c06402,المنوفية,مكتب السجل المدني,,False,زحام جدا وتعامل سيئ,زحام جدا وتعامل سيئ,complaint,2026-05-01,negative,0.992
b5bb2cb76582fcc7,المنوفية,مكتب السجل المدني,2.0,True,لا توجد معاملة حسنة.,لا توجد معاملة حسنة.,both,2021-07-01,negative,0.945
f52cc6b5f39efcf1,المنوفية,مكتب السجل المدني,2.0,True,لا يوجد نظام نهائي,لا يوجد نظام نهائي,both,2025-11-02,negative,0.742
dbf741997fef9551,المنوفية,مكتب السجل المدني,,False,تحيا مصر ، واحنا مش مهم,تحيا مصر ، واحنا مش مهم,complaint,2023-07-01,positive,0.894
e5e7ca5bb7ef578a,المنوفية,مكتب السجل المدني,5.0,True,مصلحة حكومية منظمة وتعمل علي أكمل وجه,مصلحة حكومية منظمة وتعمل علي اكمل وجه,both,2023-07-01,positive,0.753
c1e1cef30a03d804,المنوفية,مكتب السجل المدني,4.0,True,سهل التعامل,سهل التعامل,both,2021-07-01,positive,0.841
9e28450a6604ddce,المنوفية,مكتب السجل المدني,3.0,True,ازدحام شديد,ازدحام شديد,both,2025-11-02,negative,0.675
32f880be3c61965b,المنوفية,مكتب السجل المدني,,False,همجية ورشاوى ماشية بلكوسة,همجية ورشاوي ماشية بلكوسة,complaint,2020-07-01,negative,0.996
0e9299c2a6695255,المنوفية,مكتب السجل المدني,,False,كلها نظام سبوبه حتي التصوير بفلوس منفصله عن حق الاستماره حتي مينفعش تطلع بنفس الصوره القديمه مع اني بعمل بدل تالف ومعداش سنه عليها,كلها نظام سبوبه حتي التصوير بفلوس منفصله عن حق الاستماره حتي مينفعش تطلع بنفس الصوره القديمه مع اني بعمل بدل تالف ومعداش سنه عليها,complaint,2022-07-01,negative,0.996
bca93aa04aa02906,المنوفية,مكتب السجل المدني,,False,أسوأ سجل وأسوأ موظفين مرضي نفسيين وتعقيد وقلة أدب حسبي الله ونعم الوكيل ربنا يطلعه عليهم ويشق عليهم زي ما بيشقوا علي الناس,اسوا سجل واسوا موظفين مرضي نفسيين وتعقيد وقلة ادب حسبي الله ونعم الوكيل ربنا يطلعه عليهم ويشق عليهم زي ما بيشقوا علي الناس,complaint,2023-07-01,negative,0.997
e026634152e1d2b4,المنوفية,مكتب السجل المدني,3.0,True,لا بأس بها,لا باس بها,both,2023-07-01,neutral,0.671
eda47d4fce3f30d1,المنوفية,مكتب السجل المدني,,False,علشان تخلص بعض الاوراق في السجل المدني ياما تبقا تبع الاستاذ ياما قريبو ياما من بلدو ياما تدوخ وتلف علي كعوب رجليك وفي الاخر الاوراق مش هتخلص حقيقي البلد دي مش هتنضف ابدا 🙂 …,علشان تخلص بعض الاوراق في السجل المدني ياما تبقا تبع الاستاذ ياما قريبو ياما من بلدو ياما تدوخ وتلف علي كعوب رجليك وفي الاخر الاوراق مش هتخلص حقيقي البلد دي مش هتنضف ابدا 🙂 …,complaint,2021-07-01,negative,0.986
fc661e70ba59aa87,المنوفية,مكتب السجل المدني,,False,موظفين ليسو على دراية بالعمل ويعقدون الامور,موظفين ليسو علي دراية بالعمل ويعقدون الامور,complaint,2020-07-01,negative,0.69
8c600130e2db6ba0,المنوفية,مكتب السجل المدني,3.0,True,لا مشكله والحمد ح,لا مشكله والحمد ح,both,2022-07-01,positive,0.916
8c8a14bf73e39b56,المنوفية,مكتب السجل المدني,5.0,True,قلعة إلباسان,قلعة الباسان,both,2014-07-03,neutral,0.973
65fb4b8809ab3e9f,المنوفية,مكتب السجل المدني,5.0,True,تم تطوير السجل المدني بتلا واصبحت الخدمات الإلكترونية تتم بسرعة كبيرة ويوجد بالسجل كافة الخدمات فيمكن استخراج شهادات الميلاد وكذلك البطاقات الشخصية العادية ويتم استلامها بعد اسبوعين وهناك المستعجله نوعين في نفس اليوم او بعد يومين فالخدمات أصبحت اكثر سهولة وسرعة وخصوصا بعد عمليات التكوير التي قامت بها وزارة الداخلية وأصبح من الممكن استخراج اي أوراق رسمية عن طريق الانترنت بسهولة ويسر,تم تطوير السجل المدني بتلا واصبحت الخدمات الالكترونية تتم بسرعة كبيرة ويوجد بالسجل كافة الخدمات فيمكن استخراج شهادات الميلاد وكذلك البطاقات الشخصية العادية ويتم استلامها بعد اسبوعين وهناك المستعجله نوعين في نفس اليوم او بعد يومين فالخدمات اصبحت اكثر سهولة وسرعة وخصوصا بعد عمليات التكوير التي قامت بها وزارة الداخلية واصبح من الممكن استخراج اي اوراق رسمية عن طريق الانترنت بسهولة ويسر,both,2022-07-01,neutral,0.833
2a14698396ed3524,المنوفية,مكتب السجل المدني,5.0,True,ممتاز تم استخراج شهادة ميلاد بسرعه جدا,ممتاز تم استخراج شهادة ميلاد بسرعه جدا,both,2021-07-01,positive,0.989
8e0736ca4ec00f1f,المنوفية,مكتب السجل المدني,5.0,True,تم تجديده والافتتاح قريب ان شاء الله,تم تجديده والافتتاح قريب ان شاء الله,both,2022-07-01,positive,0.903
38b84dfec1219c51,المنوفية,مكتب السجل المدني,,False,الساعه 8 ومفيش حد والفروض يشتغل8,الساعه 8 ومفيش حد والفروض يشتغل8,complaint,2021-07-01,negative,0.844
95b421893235117b,المنوفية,مكتب السجل المدني,2.0,True,زحام وعدم نظام وبيروقراطية,زحام وعدم نظام وبيروقراطية,both,2018-07-02,negative,0.993
26fd3c30f8f2abe7,المنوفية,مكتب السجل المدني,4.0,True,خدمة جيده,خدمة جيده,both,2021-07-01,positive,0.774
c59dfe83dbc3d396,المنوفية,مكتب السجل المدني,5.0,True,المعامله جيده,المعامله جيده,both,2021-07-01,positive,0.641
0ccfc6ae5dc52441,المنوفية,مكتب السجل المدني,4.0,True,نظام,نظام,both,2021-07-01,negative,0.475
818b19ecc83387f2,المنوفية,مكتب السجل المدني,5.0,True,نعم إنه كذلك,نعم انه كذلك,both,2017-07-02,positive,0.908
c66de3b84ab922b2,المنوفية,مكتب السجل المدني,2.0,True,منظم إلي حد ما لكنه مزدحم والإجراءات بطيئه والروتين مسيطر لكن التعامل بإحترام,منظم الي حد ما لكنه مزدحم والاجراءات بطيئه والروتين مسيطر لكن التعامل باحترام,both,2022-07-01,positive,0.612
9c788352564ab459,المنوفية,مكتب السجل المدني,5.0,True,رائع وتم تجديده والخدمات متكامله ومنظمه,رائع وتم تجديده والخدمات متكامله ومنظمه,both,2023-07-01,positive,0.976
44f741e965f2f6f1,المنوفية,مكتب السجل المدني,5.0,True,إنهاء وتقديم خدمة الزائرين بكل جدية وإحترام 💖💕💞🌹❤️💓♥️🌺💖💕🌹🌹❤️ …,انهاء وتقديم خدمة الزائرين بكل جدية واحترام 💖💕💞🌹❤️💓♥️🌺💖💕🌹🌹❤️ …,both,2021-07-01,positive,0.968
b28cde27343173e3,المنوفية,مكتب السجل المدني,,False,مزدحم جدا لعدم توافر موظفين,مزدحم جدا لعدم توافر موظفين,complaint,2023-07-01,negative,0.907
bb661a79237048b4,المنوفية,مكتب السجل المدني,5.0,True,عم ابراهيم الشرقاوي قمه في الذوق والاحترام,عم ابراهيم الشرقاوي قمه في الذوق والاحترام,both,2022-07-01,positive,0.991
a991c8b19d4634eb,المنوفية,مكتب السجل المدني,5.0,True,حاجه حلوه والله,حاجه حلوه والله,both,2023-07-01,positive,0.979
ebe949df51f98208,المنوفية,مكتب السجل المدني,4.0,True,موظفين متفاهمين,موظفين متفاهمين,both,2023-07-01,positive,0.955
2e191115b2697c79,البحيرة,مكتب السجل المدني,5.0,True,إنه مكان مزدحم,انه مكان مزدحم,both,2026-01-01,neutral,0.519
2bf12bae99d259bd,البحيرة,مكتب السجل المدني,,False,تقعد ٣ ساعات طبور عشان تعمل فيش بس لو معاك واسطه طز ف الطبور والناس والدور,تقعد ٣ ساعات طبور عشان تعمل فيش بس لو معاك واسطه طز ف الطبور والناس والدور,complaint,2024-06-30,neutral,0.505
097967a72f991953,البحيرة,مكتب السجل المدني,5.0,True,قيد عائلى سريع,قيد عائلي سريع,both,2025-06-30,neutral,0.961
d29b7bd20e04d9cf,البحيرة,مكتب السجل المدني,,False,تم النقل الي مكان اخر,تم النقل الي مكان اخر,complaint,2017-07-02,neutral,0.869
cddd5eb79e85fb27,البحيرة,مكتب السجل المدني,,False,تعامل الموظفين سىء جدا,تعامل الموظفين سيء جدا,complaint,2017-07-02,negative,0.988
e26562e72683297c,البحيرة,مكتب السجل المدني,5.0,True,قسم شرطة دمنهور والأحوال المدنيه,قسم شرطة دمنهور والاحوال المدنيه,both,2023-07-01,neutral,0.924
b5709ca91881cb84,البحيرة,مكتب السجل المدني,,False,معاملة سيئة,معاملة سيئة,complaint,2021-07-01,negative,0.976
a0cf13295e3e972f,البحيرة,مكتب السجل المدني,5.0,True,أتقدم بجزيل الشكر والعرفان للأستاذة القديرة المحترمة مدام / شوق مديرة السجل على جهودها المبذولة في مساعدة الناس وقضاء مصالحهم بكل جدية واهتمام,اتقدم بجزيل الشكر والعرفان للاستاذة القديرة المحترمة مدام / شوق مديرة السجل علي جهودها المبذولة في مساعدة الناس وقضاء مصالحهم بكل جدية واهتمام,both,2025-12-02,positive,0.99
9e77e8d848b2b66d,البحيرة,مكتب السجل المدني,5.0,True,اليوم الموظف المختص بشهادة الميلاد طلبت منه عدد سته شهادات ميلاد اخد 150جنيه علاوة علي أسلوبه في معامله الجمهور مش ادميه في منتهي الوقاحة,اليوم الموظف المختص بشهادة الميلاد طلبت منه عدد سته شهادات ميلاد اخد 150جنيه علاوة علي اسلوبه في معامله الجمهور مش ادميه في منتهي الوقاحة,both,2022-07-01,negative,0.993
ff78e33c8139aaa0,البحيرة,مكتب السجل المدني,5.0,True,السرعه وعدم التأخير بسبب وجود موظفين مدربين على العمل تحت اى ظرف,السرعه وعدم التاخير بسبب وجود موظفين مدربين علي العمل تحت اي ظرف,both,2022-07-01,positive,0.814
2e0c9a83a5d401d9,البحيرة,مكتب السجل المدني,3.0,True,بطيئ جدا فى معاملاته وكمان مكان قديم جدا جدا قابل للازالة,بطيئ جدا في معاملاته وكمان مكان قديم جدا جدا قابل للازالة,both,2023-07-01,negative,0.986
dad4e2160233547e,البحيرة,مكتب السجل المدني,3.0,True,المكان زحمه جدا ولا يليق بمصلحه حكوميه تستقبل اعداد كبيرة من كل الاعمار,المكان زحمه جدا ولا يليق بمصلحه حكوميه تستقبل اعداد كبيرة من كل الاعمار,both,2022-07-01,negative,0.981
fbf26a77a8eb3c53,البحيرة,مكتب السجل المدني,,False,أسوأ مكان ع الاطلاق وحسبنا الله ونعم الوكيل,اسوا مكان ع الاطلاق وحسبنا الله ونعم الوكيل,complaint,2021-07-01,negative,0.996
d53e7b62d2ecc5ae,البحيرة,مكتب السجل المدني,,False,لازم تكون طويل البال لما تدخل المكان ده,لازم تكون طويل البال لما تدخل المكان ده,complaint,2019-07-02,negative,0.855
72fd1c61fe9a012b,البحيرة,مكتب السجل المدني,4.0,True,مؤسسه حكوميه خدمية برسوم إدارية تقدم خدمات للمواطنين في نطاقها الجغرافي,مؤسسه حكوميه خدمية برسوم ادارية تقدم خدمات للمواطنين في نطاقها الجغرافي,both,2020-07-01,neutral,0.949
f2883fbfd097a165,البحيرة,مكتب السجل المدني,,False,زحمه ولا يوجد معامله كويسه,زحمه ولا يوجد معامله كويسه,complaint,2021-07-01,negative,0.976
4fb58456ea565e1a,البحيرة,مكتب السجل المدني,,False,مكان سئ والموظفين اسؤ من المكان,مكان سئ والموظفين اسؤ من المكان,complaint,2023-07-01,negative,0.994
